id,type,title,director,cast,country,date_added,release_year,rating,duration,genre,plataforma,duration_int,duration_type,score
ns905,movie,sleepless,baran bo odar,"jamie foxx, michelle monaghan, scoot mcnairy, dermot mulroney, t.i., david harbour, gabrielle union, octavius j. johnson, tim connolly, drew sheer",united states,2021-05-08 00:00:00,2017,R,95 min,action & adventure,netflix,95,min,
ns906,movie,super me,zhang chong,"darren wang, song jia, cao bingkun, wu gang, chin shih-chieh, wang ziyi, kevin lee",china,2021-05-08 00:00:00,2021,TV-14,104 min,action & adventure,netflix,104,min,3.6375266524520256
ns907,movie,have you ever seen fireflies? - theatre play,yılmaz erdoğan,"demet akbağ, zerrin sümer, sinan bengier, salih kalyon, bican günalan, şebnem sönmez, binnur kaya, serhat özcan",turkey,2021-05-07 00:00:00,1999,TV-MA,118 min,dramas,netflix,118,min,3.5359628770301623
ns908,movie,in our mothers' gardens,shantrelle p. lewis,Sin dato,united states,2021-05-07 00:00:00,2020,TV-MA,85 min,documentaries,netflix,85,min,3.4989339019189765
ns910,movie,milestone,ivan ayr,"suvinder vicky, lakshvir saran, mohinder gujral, gurinder makna, daljeet singh, akhilesh kumar, gaurika bhatt, arun aseng",india,2021-05-07 00:00:00,2021,TV-14,98 min,dramas,netflix,98,min,3.506666666666667
ns911,movie,monster,anthony mandler,"kelvin harrison jr., jennifer hudson, jeffrey wright, jennifer ehle, tim blake nelson, nasir 'nas' jones, rakim mayers, paul ben-victor, john david washington, jharrel jerome, dorian missick",united states,2021-05-07 00:00:00,2021,TV-MA,99 min,dramas,netflix,99,min,3.5110441767068274
ns913,movie,the circle - the afterparty,Sin dato,"david spade, london hughes, fortune feimster",Sin dato,2021-05-07 00:00:00,2021,TV-14,35 min,comedies,netflix,35,min,3.514373716632444
ns914,movie,time to dance,stanley menino d'costa,"sooraj pancholi, isabelle kaif, rajpal yadav, waluscha d'souza, natasha powell, martin rycroft, amrit maghera, saqib saleem",india,2021-05-07 00:00:00,2020,TV-PG,107 min,dramas,netflix,107,min,3.557172557172557
ns915,movie,unrest,jennifer brea,"jennifer brea, omar wasow, jessica taylor-bearman","united kingdom, united states",2021-05-07 00:00:00,2017,TV-MA,97 min,documentaries,netflix,97,min,3.60377358490566
ns916,movie,and tomorrow the entire world,julia von heinz,"mala emde, noah saavedra, tonio schneider, luisa-céline gaffron, andreas lust, nadine sauter, ivy lissack, hussein eliraqui, victoria trauttmansdorff, michael wittenborn","germany, france",2021-05-06 00:00:00,2020,TV-MA,112 min,dramas,netflix,112,min,3.506342494714588
ns917,movie,dead man down,niels arden oplev,"colin farrell, noomi rapace, terrence howard, dominic cooper, isabelle huppert, luis da silva jr., armand assante, f. murray abraham",united states,2021-05-06 00:00:00,2013,R,118 min,action & adventure,netflix,118,min,3.4929742388758784
ns918,movie,framing john delorean,"don argott, sheena m. joyce","alec baldwin, josh charles, morena baccarin, dean winters, michael rispoli, dana ashbrook, jason jones, josh cooke, sean cullen, william hill",united states,2021-05-05 00:00:00,2019,TV-MA,109 min,documentaries,netflix,109,min,3.507692307692308
ns923,movie,the clovehitch killer,duncan skiles,"dylan mcdermott, charlie plummer, samantha mathis, madisen beaty, brenna sherman, lance chantiles-wertz, emma jones, jonathan riggs",united states,2021-05-04 00:00:00,2018,TV-MA,109 min,dramas,netflix,109,min,3.592050209205021
ns925,movie,aliens stole my body,sean mcnamara,"jayden greig, lauren mcnamara, dan payne, alex zahara, sean quan, kirsten robek, ty consiglio, christian convery, sandy robson, christina meredith lewall, george takei",united states,2021-05-01 00:00:00,2020,PG,88 min,children & family movies,netflix,88,min,3.547570850202429
ns927,movie,au coeur des gangs,vondie curtis-hall,"tyrese gibson, meagan good, larenz tate, henry hunter hall, kimora lee simmons, game",united states,2021-05-01 00:00:00,2006,R,97 min,action & adventure,netflix,97,min,3.557504873294347
ns929,movie,best of the best,robert radler,"eric roberts, james earl jones, sally kirkland, chris penn, phillip rhee, john p. ryan, john dye, louise fletcher",united states,2021-05-01 00:00:00,1989,PG-13,97 min,action & adventure,netflix,97,min,3.5397489539748954
ns930,movie,dead again in tombstone,roel reiné,"danny trejo, jake busey, elysia rotaru, dean mcdermott, elizabeth lavender, peter skagen",Sin dato,2021-05-01 00:00:00,2017,R,99 min,action & adventure,netflix,99,min,3.56198347107438
ns931,movie,due date,todd phillips,"robert downey jr., zach galifianakis, michelle monaghan, jamie foxx, juliette lewis, danny mcbride, rza, matt walsh",united states,2021-05-01 00:00:00,2010,R,95 min,action & adventure,netflix,95,min,
ns932,movie,fun with dick & jane,dean parisot,"jim carrey, téa leoni, alec baldwin, richard jenkins, angie harmon, john michael higgins, richard burgi, carlos jacott, aaron michael drozin, gloria garayua",united states,2021-05-01 00:00:00,2005,PG-13,91 min,comedies,netflix,91,min,3.606194690265487
ns933,movie,green zone,paul greengrass,"matt damon, greg kinnear, brendan gleeson, amy ryan, khalid abdalla, jason isaacs, said faraj, michael o'neill, igal naor, raad rawi","united kingdom, france, spain, united states",2021-05-01 00:00:00,2010,R,115 min,action & adventure,netflix,115,min,3.455734406438632
ns934,movie,hachi: a dog's tale,lasse hallström,"richard gere, joan allen, cary-hiroyuki tagawa, sarah roemer, jason alexander, erick avari, davenia mcfadden, robbie sublett, kevin decoste, rob degnan","united kingdom, united states",2021-05-01 00:00:00,2009,G,93 min,children & family movies,netflix,93,min,3.451983298538622
ns935,movie,jt leroy,justin kelly,"kristen stewart, laura dern, jim sturgess, diane kruger, kelvin harrison jr., james jagger, courtney love, david brown","united kingdom, canada, united states",2021-05-01 00:00:00,2018,R,109 min,dramas,netflix,109,min,3.5840248962655603
ns936,movie,madagascar 3: europe's most wanted,"eric darnell, tom mcgrath, conrad vernon","ben stiller, chris rock, david schwimmer, jada pinkett smith, sacha baron cohen, cedric the entertainer, andy richter, tom mcgrath, frances mcdormand, jessica chastain, bryan cranston, martin short",united states,2021-05-01 00:00:00,2012,PG,96 min,children & family movies,netflix,96,min,3.5673076923076925
ns938,movie,motu patlu in dragon's world,suhas kadav,saurav chakrabarty,Sin dato,2021-05-01 00:00:00,2017,TV-Y7,78 min,children & family movies,netflix,78,min,3.5663043478260867
ns939,movie,motu patlu in the game of zones,suhas kadav,saurav chakraborty,Sin dato,2021-05-01 00:00:00,2019,TV-Y7,87 min,children & family movies,netflix,87,min,3.522357723577236
ns940,movie,motu patlu in wonderland,suhas kadav,"saurav chakraborty, omi sharma, sankalp, brian d costa, renu sharda, chinmey sharma, anamay verma, parminder ghumman, shailendra pandey, ravi rajesh",Sin dato,2021-05-01 00:00:00,2013,TV-Y7,76 min,children & family movies,netflix,76,min,3.590996168582376
ns941,movie,motu patlu: deep sea adventure,suhas kadav,"saurav chakraborty, vinod kulkarni, mayur vyas, dilip sinha, sunita sharma",Sin dato,2021-05-01 00:00:00,2014,TV-Y7,76 min,children & family movies,netflix,76,min,3.4908722109533468
ns942,movie,motu patlu: mission moon,suhas kadav,"saurav chakraborty, omee, sankalp, rajesh, vinod kulkarni, roopa bhimani, khushboo atre, shailendra pandey, shrikant naidu, khusboo, nandkishore, brian dcosta",Sin dato,2021-05-01 00:00:00,2013,TV-Y7,71 min,children & family movies,netflix,71,min,3.544354838709677
ns943,movie,mystic river,clint eastwood,"sean penn, tim robbins, kevin bacon, laurence fishburne, marcia gay harden, laura linney, kevin chapman, tom guiry, emmy rossum, spencer treat clark","united states, australia",2021-05-01 00:00:00,2003,R,138 min,dramas,netflix,138,min,3.447628458498024
ns944,movie,never back down,jeff wadlow,"sean faris, amber heard, cam gigandet, evan peters, leslie hope, djimon hounsou, wyatt smith, affion crockett, neil brown jr., lauren leech, tilky jones, steven crowley, tom nowicki",united states,2021-05-01 00:00:00,2008,PG-13,113 min,action & adventure,netflix,113,min,3.502283105022831
ns945,movie,s.m.a.r.t chase,charles martin,"orlando bloom, leo wu, simon yam, hannah quinlivan",china,2021-05-01 00:00:00,2018,TV-MA,94 min,action & adventure,netflix,94,min,3.567864271457086
ns946,movie,sitting in limbo,stella corradi,"patrick robinson, nadine marshall, pippa bennett-warner, cj beckford",united kingdom,2021-05-01 00:00:00,2020,TV-MA,89 min,dramas,netflix,89,min,3.547169811320755
ns947,movie,stargate,roland emmerich,"kurt russell, james spader, jaye davidson, viveca lindfors, alexis cruz, mili avital, leon rippy, john diehl, carlos lauchu, djimon hounsou","united states, france",2021-05-01 00:00:00,1994,PG-13,121 min,action & adventure,netflix,121,min,3.5685884691848906
ns948,movie,state of play,kevin macdonald,"russell crowe, ben affleck, rachel mcadams, helen mirren, robin wright, jason bateman, jeff daniels, michael berresse, harry lennix","united states, united kingdom, france",2021-05-01 00:00:00,2009,PG-13,127 min,dramas,netflix,127,min,3.51006711409396
ns949,movie,swiped,ann deborah fishman,"kendall ryan sanders, noah centineo, nathan gamble, kristen johnston, leigh-allyn baker, christian hutcherson, shelby wulfert, steve daron, kalani hilliker, maddy curley, george hamilton",united states,2021-05-01 00:00:00,2018,TV-14,94 min,comedies,netflix,94,min,3.566600397614314
ns950,movie,the darkest hour,chris gorak,"emile hirsch, olivia thirlby, max minghella, rachael taylor, joel kinnaman, veronika vernadskaya, dato bakhtadze, yuriy kutsenko","united states, russia",2021-05-01 00:00:00,2011,PG-13,89 min,action & adventure,netflix,89,min,3.5351966873706004
ns951,movie,the lovely bones,peter jackson,"mark wahlberg, rachel weisz, susan sarandon, stanley tucci, michael imperioli, saoirse ronan, rose mciver, christian thomas ashdale, reece ritchie, carolyn dando","united states, united kingdom, new zealand",2021-05-01 00:00:00,2009,PG-13,136 min,dramas,netflix,136,min,3.4566473988439306
ns952,movie,the sweetest thing,roger kumble,"cameron diaz, christina applegate, selma blair, thomas jane, jason bateman, parker posey, frank grillo, eddie mcclintock, lillian adams, johnny messner",united states,2021-05-01 00:00:00,2002,R,89 min,comedies,netflix,89,min,3.5306122448979598
ns953,movie,the whole nine yards,jonathan lynn,"bruce willis, matthew perry, rosanna arquette, michael clarke duncan, natasha henstridge, amanda peet, kevin pollak, harland williams, carmen ferland, serge christianssens",united states,2021-05-01 00:00:00,2000,R,99 min,action & adventure,netflix,99,min,3.5286016949152543
ns954,movie,the whole truth,courtney hunt,"keanu reeves, renée zellweger, gugu mbatha-raw, gabriel basso, jim belushi, jim klock, ritchie montgomery, christopher berry",united states,2021-05-01 00:00:00,2016,R,93 min,dramas,netflix,93,min,3.523346303501945
ns955,movie,the yeti adventures,"pierre greco, nancy florence savard","rachelle lefevre, noel fisher, colm feore, julian stamboulieh, jesse camacho, bronwen mantel, arthur holden",canada,2021-05-01 00:00:00,2018,TV-PG,85 min,children & family movies,netflix,85,min,3.647294589178357
ns956,movie,under siege,andrew davis,"steven seagal, tommy lee jones, gary busey, erika eleniak, colm meaney, damian chapa, andy romano, patrick o'neal, nick mancuso, troy evans","france, united states",2021-05-01 00:00:00,1992,R,102 min,action & adventure,netflix,102,min,
ns957,movie,zack and miri make a porno,kevin smith,"seth rogen, elizabeth banks, craig robinson, jason mewes, jeff anderson, traci lords, katie morgan, ricky mabe, justin long, brandon routh, tyler labine, tom savini, tisha campbell-martin, jennifer schwalbach, gerry bednob",united states,2021-05-01 00:00:00,2008,R,101 min,comedies,netflix,101,min,
ns959,movie,seven,tosin igho,"efa iwara, richard mofe-damijo, bimbo manuel, daddy showkey, patrick diabuah, uche nwaefuna, eriakha edgar, evaezi ogoro, sadiq daba, uzikwendu, koffi tha guru, orezi, tomi odunsi",Sin dato,2021-04-30 00:00:00,2019,TV-14,113 min,dramas,netflix,113,min,3.561349693251534
ns960,movie,the disciple,chaitanya tamhane,"aditya modak, arun dravid, sumitra bhave, deepika bhide bhagwat, kiran yadnyopavit, abhishek kale, neela khedkar, makarand mukund, kristy banerjee, prasad vanarse",india,2021-04-30 00:00:00,2021,TV-MA,128 min,dramas,netflix,128,min,3.587448559670782
ns962,movie,the mitchells vs. the machines,"mike rianda, jeff rowe","danny mcbride, abbi jacobson, maya rudolph, mike rianda, eric andré, olivia colman, fred armisen, beck bennett, john legend, chrissy teigen, blake griffin, conan o'brien, charlyne yi",Sin dato,2021-04-30 00:00:00,2021,PG,114 min,children & family movies,netflix,114,min,3.5608695652173914
ns963,movie,the strangers: prey at night,johannes roberts,"bailee madison, martin henderson, emma bellomy, lea enslin, damian maffei, christina hendricks, lewis pullman","united states, united kingdom",2021-04-30 00:00:00,2018,R,85 min,horror movies,netflix,85,min,3.492489270386266
ns965,movie,things heard & seen,"robert pulcini, shari springer berman","amanda seyfried, james norton, natalia dyer, alex neustaedter, f. murray abraham, rhea seehorn, michael o'keefe, karen allen, jack gore, james urbaniak, ana sophia heger",Sin dato,2021-04-29 00:00:00,2021,TV-MA,121 min,horror movies,netflix,121,min,3.560276679841897
ns967,movie,get the grift,pedro antonio,"marcus majella, samantha schmütz, caito mainier, pedroca monteiro, thelmo fernandes, zeca carvalho, pablo sanabio, luan caruzo",brazil,2021-04-28 00:00:00,2021,TV-MA,95 min,comedies,netflix,95,min,
ns970,movie,august: osage county,john wells,"meryl streep, julia roberts, chris cooper, ewan mcgregor, margo martindale, sam shepard, dermot mulroney, julianne nicholson, juliette lewis, abigail breslin, benedict cumberbatch, misty upham",united states,2021-04-27 00:00:00,2014,R,121 min,dramas,netflix,121,min,3.516194331983806
ns971,movie,battle: los angeles,jonathan liebesman,"aaron eckhart, michelle rodriguez, ramon rodriguez, bridget moynahan, ne-yo, michael peña, lucas till, cory hardrict, adetokumboh m'cormack, jim parrack",united states,2021-04-27 00:00:00,2011,PG-13,116 min,action & adventure,netflix,116,min,3.5089463220675943
ns972,movie,between worlds,maria pulera,"nicolas cage, franka potente, penelope mitchell, garrett clayton, lydia hearst, hopper penn",spain,2021-04-27 00:00:00,2018,R,91 min,thrillers,netflix,91,min,3.376681614349776
ns974,movie,one,santhosh viswanath,"mammootty, joju george, murali gopy, mathew thomas, nimisha sajayan, salim kumar, gayathri arun, ishaani krishna",india,2021-04-27 00:00:00,2020,TV-PG,149 min,dramas,netflix,149,min,3.4766146993318485
ns975,movie,ram prasad ki tehrvi,seema pahwa,"supriya pathak, parambrata chatterjee, konkona sen sharma, vikrant massey, manoj pahwa, vinay pathak, ninad kamat, naseeruddin shah",india,2021-04-24 00:00:00,2019,TV-14,113 min,dramas,netflix,113,min,3.581553398058253
ns976,movie,shadow and bone - the afterparty,Sin dato,"david spade, london hughes, fortune feimster, ben barnes, jessie mei li, archie renaux, amita suman, freddy carter, kit young",united states,2021-04-24 00:00:00,2021,TV-14,33 min,action & adventure,netflix,33,min,3.546938775510204
ns977,movie,among family,ozan açıktan,"engin günaydın, demet evgar, erdal özyağcılar, su kutlu, devrim yakut, fatih artman, gülse birsel, şevket çoruh, derya karadaş, devin özgür çınar",turkey,2021-04-23 00:00:00,2017,TV-14,127 min,comedies,netflix,127,min,3.4488272921108742
ns978,movie,dedemin fisi,meltem bozoflu,"onur buldu, alper kul, erdem yener, onur atilla, özge borak, doğa rutkay, meltem yılmazkaya, i̇rem sak",turkey,2021-04-23 00:00:00,2016,TV-14,101 min,comedies,netflix,101,min,3.664926931106472
ns979,movie,deliha,hakan algül,"gupse özay, barış arduç, cihan ercan",turkey,2021-04-23 00:00:00,2014,TV-MA,102 min,comedies,netflix,102,min,3.5176715176715176
ns980,movie,düğün dernek,"selçuk aydemir, birkan pusa","ahmet kural, murat cemcir, rasim öztekin, devrim yakut, barış yıldız, i̇nan ulaş torun, zerrin sümer, şinasi yurtsever",turkey,2021-04-23 00:00:00,2013,TV-MA,102 min,comedies,netflix,102,min,3.55672268907563
ns981,movie,dügün dernek 2: sünnet,selçuk aydemir,"ahmet kural, murat cemcir, rasim öztekin, devrim yakut, barış yıldız, i̇nan ulaş torun, şinasi yurtsever, erdal tosun",turkey,2021-04-23 00:00:00,2015,TV-MA,107 min,comedies,netflix,107,min,3.455681818181818
ns982,movie,g.o.r.a,ömer faruk sorak,"cem yılmaz, rasim öztekin, özkan uğur, i̇dil fırat, şafak sezer, özge özberk, erdal tosun, cezmi baskın, ozan güven, engin günaydın",turkey,2021-04-23 00:00:00,2004,TV-MA,123 min,action & adventure,netflix,123,min,3.4989339019189765
